rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
63,31:58.46,,Yuki MUNEHISA,1997-12-15,JPN,3f1,Abashiri (JPN),2016-07-11,1140,10000-metres,middlelong,female,u20,10000-metres,track,1918.46,JPN,18.0,2016
1993,31:58.46,,Yuki MUNEHISA,1997-12-15,JPN,3f1,Abashiri (JPN),2016-07-11,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.46,JPN,18.0,2016
1994,31:58.47,,Molly HUDDLE,1984-08-31,USA,1,"Drake Stadium, Des Moines, IA (USA)",2019-07-25,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.47,USA,34.0,2019
1995,31:58.49,,Tomoko HADORI,1981-05-28,JPN,7,Tokyo (JPN),2005-06-02,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.49,JPN,24.0,2005
1996,31:58.50,,Philomena CHEYECH,1982-07-05,KEN,2,Kobe (JPN),2008-10-11,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.5,JPN,26.0,2008
1997,31:58.51,,Pamela KOSGEI,2004-07-05,KEN,1,"UNM Track Stadium, Albuquerque, NM (USA)",2025-04-25,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.51,USA,20.0,2025
1998,31:58.52,,Ayumi HAGIWARA,1992-06-01,JPN,2,"Universiade Commemorative Stadium, Kobe (JPN)",2019-04-21,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.52,JPN,26.0,2019
1998,31:58.52,,Olga KRAVTSOVA,1981-07-25,BLR,1,Grodno (BLR),2007-07-05,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.52,BLR,25.0,2007
2000,31:58.54,,Kim CONLEY,1986-03-14,USA,1,"Sacramento, CA (USA)",2015-12-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.54,USA,29.0,2015
2001,31:58.55,,Yuka ANDO,1994-03-16,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-05-14,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.55,JPN,27.0,2021
2001,31:58.55,,Lisa MERKEL,2003-01-20,GER,13,"Parliament Hill Fields Athletics Track, London (GBR)",2024-05-18,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.55,GBR,21.0,2024
2003,31:58.59,,Wakana ITSUKI,1994-04-07,JPN,3f2,"Takebishi Stadium, Kyoto (JPN)",2022-12-10,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.59,JPN,28.0,2022
2004,31:58.63,,Hellen KIMAIYO-KIPKOSKEI,1968-09-08,KEN,1h1,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.63,ESP,23.0,1992
2004,31:58.63,,Farida FATES,1962-02-02,FRA,4,Leiria (POR),1996-04-07,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.63,POR,34.0,1996
2006,31:58.65,,Yumi YOSHIKAWA,1990-10-31,JPN,14,"National Stadium, Tokyo (JPN)",2023-12-10,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.65,JPN,33.0,2023
2007,31:58.68,,Libbie JOHNSON-HICKMAN,1965-02-17,USA,3,"Sacramento, CA (USA)",2000-07-14,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.68,USA,35.0,2000
2008,31:58.71,,Doricah OBARE,1990-01-10,KEN,1,Fukushima (JPN),2014-05-17,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.71,JPN,24.0,2014
2008,31:58.71,,Yuka ANDO,1994-03-16,JPN,4f1,Abashiri (JPN),2016-07-11,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.71,JPN,22.0,2016
2010,31:58.73,,Mika YOSHIKAWA,1984-09-16,JPN,2,Kobe (JPN),2012-04-22,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.73,JPN,27.0,2012
2011,31:58.76,,Klara KASHAPOVA,1970-01-29,RUS,6,Tula (RUS),2000-07-26,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.76,RUS,30.0,2000
2012,31:58.77,,Atsuko MORIGAKI,1976-09-04,JPN,2,Fukuoka (JPN),1997-05-10,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.77,JPN,20.0,1997
2013,31:58.78,,Dolphine Nyaboke OMARE,2001-07-26,KEN,3,"Nagaragawa Stadium, Gifu (JPN)",2023-09-22,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.78,JPN,22.0,2023
2013,31:58.78,,Dera DIDA,1996-10-26,ETH,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2019-08-29,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.78,MAR,22.0,2019
2015,31:58.82,,Huandi ZHONG,1967-06-28,CHN,4h2,"National Stadium, Tokyo (JPN)",1991-08-27,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.82,JPN,24.0,1991
2016,31:58.84,,Lyudmila PETROVA,1968-10-07,RUS,9h2,"Olympic Stadium, Atlanta, GA (USA)",1996-07-27,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.84,USA,27.0,1996
64,31:58.86,,Esther Wanjiru MAINA,1977-03-27,KEN,4,Mito (JPN),1996-05-06,1140,10000-metres,middlelong,female,u20,10000-metres,track,1918.86,JPN,19.0,1996
2017,31:58.86,,Esther Wanjiru MAINA,1977-03-27,KEN,4,Mito (JPN),1996-05-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.86,JPN,19.0,1996
2018,31:58.88,,Pauline KAMULU,1994-12-30,KEN,1,"Aoba Park Athletic Field, Chitose (JPN)",2021-07-17,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.88,JPN,26.0,2021
2018,31:58.88,,Marielle HALL,1992-01-28,USA,14,"Hayward Field, Eugene, OR (USA)",2022-05-27,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.88,USA,30.0,2022
2020,31:58.90,,Kylie RISK,1973-11-28,AUS,2,Melbourne (AUS),1999-12-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.9,AUS,26.0,1999
65,31:58.93,,Yoshiko FUJINAGA,1981-08-15,JPN,5,Kobe (JPN),2000-04-23,1140,10000-metres,middlelong,female,u20,10000-metres,track,1918.93,JPN,18.0,2000
2021,31:58.93,,Yoshiko FUJINAGA,1981-08-15,JPN,5,Kobe (JPN),2000-04-23,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.93,JPN,18.0,2000
66,31:58.95,,Kazue OGOSHI,1981-03-02,JPN,5,"Brunswick, ME (USA)",2000-07-01,1140,10000-metres,middlelong,female,u20,10000-metres,track,1918.95,USA,19.0,2000
2022,31:58.95,,Kazue OGOSHI,1981-03-02,JPN,5,"Brunswick, ME (USA)",2000-07-01,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.95,USA,19.0,2000
2023,31:58.97,,Rino GOSHIMA,1997-10-29,JPN,3,"National Stadium, Tokyo (JPN)",2022-05-07,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.97,JPN,24.0,2022
2024,31:58.99,,Anna ROHRER,1997-02-24,USA,1f1,"Palo Alto, CA (USA)",2017-03-31,1140,10000-metres,middlelong,female,senior,10000-metres,track,1918.99,USA,20.0,2017
2025,31:59.00,,Risper GESABWA,1989-02-10,MEX,2,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.0,PER,30.0,2019
2025,31:59.00,,Rino GOSHIMA,1997-10-29,JPN,2,"Nishishina Athletic Stadium, Nobeoka (JPN)",2023-05-04,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.0,JPN,25.0,2023
2027,31:59.01,,Terumi ASOSHINA,1982-08-02,JPN,8,Tokyo (JPN),2005-06-02,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.01,JPN,22.0,2005
2028,31:59.06,,Aki FUJIKAWA,1978-11-14,JPN,4,Yokohama (JPN),2003-06-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.06,JPN,24.0,2003
2029,31:59.09,,Natosha ROGERS,1991-05-07,USA,7,"Hayward Field, Eugene, OR (USA)",2021-06-26,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.09,USA,30.0,2021
2030,31:59.1h,,Alice Aprot NAWOWUNA,1994-01-02,KEN,2,Nairobi (KEN),2018-06-21,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.1,KEN,24.0,2018
2030,31:59.1h,,Priscah Jepleting CHERONO,1980-06-27,KEN,3,Nairobi (KEN),2011-07-15,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.1,KEN,31.0,2011
2032,31:59.12,,Mizuki MATSUDA,1995-05-31,JPN,1f2,Osaka (JPN),2016-09-23,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.12,JPN,21.0,2016
2032,31:59.12,,Siju YANG,1973-04-19,CHN,5,Nanjing (CHN),1996-05-08,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.12,CHN,23.0,1996
2034,31:59.13,,Maria Conceicao FERREIRA,1962-03-13,POR,10h1,"National Stadium, Tokyo (JPN)",1991-08-27,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.13,JPN,29.0,1991
2035,31:59.18,,Michiko OGAWA,1983-12-30,JPN,9,Tokyo (JPN),2005-06-02,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.18,JPN,21.0,2005
2036,31:59.21,,Natosha ROGERS,1991-05-07,USA,2,"Hayward Field, Eugene, OR (USA)",2012-06-22,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.21,USA,21.0,2012
2036,31:59.21,,Asmae LEGHZAOUI,1976-08-30,MAR,18,"Olympic Stadium, Sydney (AUS)",2000-09-30,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.21,AUS,24.0,2000
2038,31:59.22,,Paityn NOE,,USA,2f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2025-04-04,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.22,USA,,2025
2039,31:59.23,,Alia GRAY,1988-11-12,USA,18f1,"Palo Alto, CA (USA)",2016-05-01,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.23,USA,27.0,2016
2040,31:59.27,,Kathy BUTLER,1973-10-22,GBR,1,"Walnut, CA (USA)",2001-04-20,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.27,USA,27.0,2001
2041,31:59.28,,Mizuki NOGUCHI,1978-07-03,JPN,5,Yokohama (JPN),2003-06-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.28,JPN,24.0,2003
2042,31:59.29,,Marie DAVENPORT-MCMAHON,1975-01-24,IRL,4,"Palo Alto, CA (USA)",2002-05-03,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.29,USA,27.0,2002
2042,31:59.29,,Kazuna KANETOMO,2001-08-19,JPN,3,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2024-05-03,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.29,JPN,22.0,2024
2044,31:59.32,,Camelia Alina TECUŢĂ-GHERASIM,1971-11-10,ROU,5,Camaiore (ITA),2002-04-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.32,ITA,30.0,2002
2045,31:59.36,,Nami KUROSAWA,1978-12-26,JPN,5,Fukuchiyama (JPN),2002-09-28,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.36,JPN,23.0,2002
2045,31:59.36,,Linet Chepkwemoi MASAI,1989-12-05,KEN,3,"Nyayo National Stadium, Nairobi (KEN)",2010-07-31,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.36,KEN,20.0,2010
2047,31:59.37,,Aheza KIROS,1985-10-16,ETH,3,Sollentuna (SWE),2005-06-28,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.37,SWE,19.0,2005
67,31:59.41,,Kazue OGOSHI,1981-03-02,JPN,4,Tottori (JPN),2000-06-11,1140,10000-metres,middlelong,female,u20,10000-metres,track,1919.41,JPN,19.0,2000
2048,31:59.41,,Kazue OGOSHI,1981-03-02,JPN,4,Tottori (JPN),2000-06-11,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.41,JPN,19.0,2000
2049,31:59.44,,Makena MORLEY,1996-11-21,USA,15,"Hayward Field, Eugene, OR (USA)",2022-05-27,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.44,USA,25.0,2022
2050,31:59.46,,Amy YODER BEGLEY,1978-01-11,USA,2,"Portland, OR (USA)",2008-05-31,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.46,USA,30.0,2008
2051,31:59.47,,Ayumi HAGIWARA,1992-06-01,JPN,6f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2019-12-07,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.47,JPN,27.0,2019
2052,31:59.49,,Jeralyn POE,,USA,8,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2022-05-06,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.49,USA,,2022
2053,31:59.5h,,Pauline Chemning KORIKWIANG,1988-03-01,KEN,4,Nairobi (KEN),2011-07-15,1140,10000-metres,middlelong,female,senior,10000-metres,track,1919.5,KEN,23.0,2011
2054,31:59.54,,Mizuki MATSUDA,1995-05-31,JPN,19,"Olympic Stadium, London (GBR)",2017-08-05,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.54,GBR,22.0,2017
2055,31:59.55,,Mari OZAKI,1975-07-16,JPN,2,Kobe (JPN),2004-10-16,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.55,JPN,29.0,2004
2056,31:59.56,,Jana VAN LENT,2001-04-22,BEL,14,"Parliament Hill Fields Athletics Track, London (GBR)",2024-05-18,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.56,GBR,23.0,2024
2056,31:59.56,,Kiyomi OGAWA,1981-09-15,JPN,10,Tokyo (JPN),2005-06-02,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.56,JPN,23.0,2005
2058,31:59.60,,Yuka TAKASHIMA,1988-05-12,JPN,4f2,"Takebishi Stadium, Kyoto (JPN)",2022-12-10,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.6,JPN,34.0,2022
2058,31:59.60,,Harumi HIROYAMA-SUZUKI,1968-09-02,JPN,1,Mito (JPN),2000-05-07,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.6,JPN,31.0,2000
2060,31:59.63,,Silvia SOMMAGGIO,1969-11-20,ITA,10,Barakaldo (ESP),1999-04-10,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.63,ESP,29.0,1999
2061,31:59.64,,Sayaka SATO,1994-05-27,JPN,3,"Universiade Commemorative Stadium, Kobe (JPN)",2019-04-21,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.64,JPN,24.0,2019
2062,31:59.69,,Shalane FLANAGAN,1981-07-08,USA,3,"Hayward Field, Eugene, OR (USA)",2012-06-22,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.69,USA,30.0,2012
2063,31:59.70,,Raisa SMEKHNOVA,1950-09-16,URS,6,Kiev (URS),1984-06-24,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.7,URS,33.0,1984
2064,31:59.72,,Misaki KATO,1991-06-15,JPN,2f2,Osaka (JPN),2016-09-23,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.72,JPN,25.0,2016
2065,31:59.80,,Yuka HORI,1996-06-13,JPN,5,Osaka (JPN),2017-06-23,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.8,JPN,21.0,2017
2066,31:59.81,,Elva DRYER,1971-09-26,USA,17,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.81,FRA,31.0,2003
2067,31:59.87,,Chiemi TAKAHASHI,1976-02-16,JPN,4,Kobe (JPN),2001-04-22,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.87,JPN,25.0,2001
2068,31:59.88,,Stephanie BRUCE,1984-01-14,USA,2f1,"Palo Alto, CA (USA)",2017-03-31,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.88,USA,33.0,2017
2069,31:59.89,,Nozomi TANAKA,1999-09-04,JPN,1,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",2021-01-17,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.89,JPN,21.0,2021
2070,31:59.90,,Aya MANOME,1982-08-30,JPN,3,Niigata (JPN),2008-06-01,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.9,JPN,25.0,2008
2071,31:59.91,,Naomi SAKASHITA,1975-05-25,JPN,5,Kobe (JPN),2001-04-22,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.91,JPN,25.0,2001
2072,31:59.93,,Yanfang WANG,1971-07-10,CHN,10,Shanghai (CHN),1997-10-19,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.93,CHN,26.0,1997
2072,31:59.93,,Chunxiu ZHOU,1978-11-15,CHN,4,Jinan (CHN),2009-10-26,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.93,CHN,30.0,2009
68,31:59.94,,Workitu AYANU,1987-04-19,ETH,6,Utrecht (NED),2005-06-17,1139,10000-metres,middlelong,female,u20,10000-metres,track,1919.94,NED,18.0,2005
2074,31:59.94,,Workitu AYANU,1987-04-19,ETH,6,Utrecht (NED),2005-06-17,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.94,NED,18.0,2005
2074,31:59.94,,Kaori MORITA,1995-09-19,JPN,1,Yamaguchi (JPN),2017-12-09,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.94,JPN,22.0,2017
2076,31:59.98,,Tetyana HOLOVCHENKO,1980-02-13,UKR,2,Ferrara (ITA),2007-04-07,1139,10000-metres,middlelong,female,senior,10000-metres,track,1919.98,ITA,27.0,2007
2077,32:00.02,,Selly Chepyego KAPTICH,1985-10-03,KEN,1,Kobe (JPN),2013-04-21,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.02,JPN,27.0,2013
2078,32:00.03,,Rachel CLIFF,1988-04-01,CAN,20,"Olympic Stadium, London (GBR)",2017-08-05,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.03,GBR,29.0,2017
69,32:00.03,,Kazue OGOSHI,1981-03-02,JPN,1,Kakogawa (JPN),2000-05-20,1139,10000-metres,middlelong,female,u20,10000-metres,track,1920.03,JPN,19.0,2000
2078,32:00.03,,Kazue OGOSHI,1981-03-02,JPN,1,Kakogawa (JPN),2000-05-20,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.03,JPN,19.0,2000
70,32:00.05,,Lijuan LIU,1988-04-01,CHN,6,Wuhan (CHN),2007-11-02,1139,10000-metres,middlelong,female,u20,10000-metres,track,1920.05,CHN,19.0,2007
2080,32:00.05,,Lijuan LIU,1988-04-01,CHN,6,Wuhan (CHN),2007-11-02,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.05,CHN,19.0,2007
2081,32:00.08,,Mikuni YADA,1999-10-29,JPN,4,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2024-05-03,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.08,JPN,24.0,2024
2081,32:00.08,,Tomoko ISHII,1983-10-14,JPN,1,Fukagawa (JPN),2005-06-29,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.08,JPN,21.0,2005
2083,32:00.11,,María Rocío RÍOS,1969-03-13,ESP,5,Leiria (POR),1996-04-07,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.11,POR,27.0,1996
2084,32:00.15,,Hanae TANAKA,1990-02-12,JPN,5f2,Yamaguchi (JPN),2014-10-10,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.15,JPN,24.0,2014
2085,32:00.17,,Anne AUDAIN,1955-11-01,NZL,1,Wellington (NZL),1989-12-09,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.17,NZL,34.0,1989
2086,32:00.20,,Katie CAMARENA,1997-09-09,USA,19f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2024-03-16,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.2,USA,26.0,2024
2087,32:00.24,,Tetyana POZDNYAKOVA,1956-03-04,URS,11h1,"National Stadium, Tokyo (JPN)",1991-08-27,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.24,JPN,35.0,1991
2088,32:00.25,,Pauline Kiragu WANGURU,1980-08-26,KEN,3,Kushiro (JPN),2006-06-17,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.25,JPN,25.0,2006
2088,32:00.25,,Eri MAKIKAWA,1993-04-22,JPN,4,Kobe (JPN),2014-04-20,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.25,JPN,21.0,2014
2090,32:00.26,,Charlotte TESKE,1949-11-23,FRG,2,Knarvik (NOR),1983-09-04,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.26,NOR,33.0,1983
2091,32:00.27,,Yongmei WANG,1968-10-03,CHN,12h1,"National Stadium, Tokyo (JPN)",1991-08-27,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.27,JPN,22.0,1991
2092,32:00.32,,Eveline Kemunto KIMWEI,1987-08-25,KEN,2,Shizuoka (JPN),2007-04-30,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.32,JPN,19.0,2007
2093,32:00.37,,Yukiko AKABA,1979-10-18,JPN,18,"National Stadium, Beijing (CHN)",2008-08-15,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.37,CHN,28.0,2008
2093,32:00.37,,Anne Marie LAUCK,1969-03-07,USA,2,"Eugene, OR (USA)",1993-06-16,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.37,USA,24.0,1993
2095,32:00.38,,Catherina MCKIERNAN,1969-11-30,IRL,11,"Olympic Stadium, Atlanta, GA (USA)",1996-08-02,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.38,USA,26.0,1996
2096,32:00.4h,,Margaret ATODONYANG,1978-10-10,KEN,4,Strasbourg (FRA),2000-06-27,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.4,FRA,21.0,2000
2097,32:00.42,,Lilian Jepkorir CHEBII,1994-06-02,KEN,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-04-09,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.42,KEN,27.0,2022
2098,32:00.43,,Hayley YELLING,1974-01-03,GBR,5,Gateshead (GBR),2004-06-27,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.43,GBR,30.0,2004
2099,32:00.46,,Erin FINN,1994-11-19,USA,6,"Sacramento, CA (USA)",2017-06-22,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.46,USA,22.0,2017
2100,32:00.48,,Diana CHEROTICH,2005-12-24,KEN,1,"Hayward Field, Eugene, OR (USA)",2025-05-16,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.48,USA,19.0,2025
2101,32:00.52,,Kathrin WESSEL,1967-08-14,GER,1,Trier (GER),1993-05-15,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.52,GER,25.0,1993
2102,32:00.55,,Sonja STOLIĆ,1980-04-21,YUG,9,"Olympiastadion, München (GER)",2002-08-06,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.55,GER,22.0,2002
2102,32:00.55,,Karissa SCHWEIZER,1996-05-04,USA,3,"Palo Alto, CA (USA)",2018-03-30,1139,10000-metres,middlelong,female,senior,10000-metres,track,1920.55,USA,21.0,2018
2104,32:00.67,,Agnes Mwikali MUTUKU,2002-12-15,KEN,1,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2024-09-21,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.67,JPN,21.0,2024
2105,32:00.69,,Rebecca MWANGI,2001-06-15,KEN,1,"Municipal Stadium, Miyoshi (JPN)",2024-05-18,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.69,JPN,22.0,2024
2106,32:00.72,,Deena KASTOR,1973-02-14,USA,3,"Eugene, OR (USA)",1999-06-26,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.72,USA,26.0,1999
2107,32:00.73,,Ayumi HAGIWARA,1992-06-01,JPN,4f2,Fukuoka (JPN),2012-09-21,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.73,JPN,20.0,2012
2108,32:00.75,,Megumi TANAKA-OSHIMA,1975-09-04,JPN,5,Tokyo (JPN),2001-06-10,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.75,JPN,25.0,2001
2109,32:00.76,,Uta PIPPIG,1965-09-07,GER,5h2,"National Stadium, Tokyo (JPN)",1991-08-27,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.76,JPN,25.0,1991
2109,32:00.76,,Minami YAMANOUCHI,1992-12-21,JPN,4,Osaka (JPN),2019-05-19,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.76,JPN,26.0,2019
2111,32:00.78,,Leah MALOT,1972-06-07,KEN,2,Radés (TUN),2002-08-09,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.78,TUN,30.0,2002
2112,32:00.85,,Sabrina MOCKENHAUPT,1980-12-06,GER,15,"Olympic Stadium, Athina (GRE)",2004-08-27,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.85,GRE,23.0,2004
2113,32:00.91,,Elva DRYER,1971-09-26,USA,5,"Carson, CA (USA)",2005-06-24,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.91,USA,33.0,2005
2114,32:00.93,,Tegla LOROUPE,1973-05-09,KEN,6,"Olympic Stadium, Athina (GRE)",1997-08-05,1138,10000-metres,middlelong,female,senior,10000-metres,track,1920.93,GRE,24.0,1997
